,CORN,COW.TO,CPER,GLD,USO,USO_mom_1m,USO_mom_3m,USO_mom_12m,GLD_mom_1m,GLD_mom_3m,GLD_mom_12m,CPER_mom_1m,CPER_mom_3m,CPER_mom_12m,CORN_mom_1m,CORN_mom_3m,CORN_mom_12m,COW.TO_mom_1m,COW.TO_mom_3m,COW.TO_mom_12m,CORN_ewma_1w_ewma_1m,CORN_ewma_1m,COW.TO_ewma_1w_ewma_1m,COW.TO_ewma_1m,CPER_ewma_1w_ewma_1m,CPER_ewma_1m,GLD_ewma_1w_ewma_1m,GLD_ewma_1m,USO_ewma_1w_ewma_1m,USO_ewma_1m,CORN_ewma_1w_1w,CORN,COW.TO_ewma_1w_1w,COW.TO,CPER_ewma_1w_1w,CPER,GLD_ewma_1w_1w,GLD,USO_ewma_1w_1w,USO,CORN_vol_1m,CORN_vol_3m,COW.TO_vol_1m,COW.TO_vol_3m,CPER_vol_1m,CPER_vol_3m,GLD_vol_1m,GLD_vol_3m,USO_vol_1m,USO_vol_3m,USD_Index,WTI_Oil,Copper_Spot,VIX,MOVE
2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3671,87.69,9445.59363636363,,
2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3671,87.69,9445.59363636363,,
2024-04-08,19.959999084472656,64.1613998413086,26.8799991607666,216.47999572753906,82.19999694824219,0.10736889708848629,0.23795173282044813,0.14484670549369505,0.08272478285569673,0.15228616252694072,0.1410499385128392,0.09938643443768158,0.13178943834806733,0.06455442220857832,0.005035169740577494,-0.04543284408761139,-0.19418656779973598,0.060423458816739606,0.055780820253083174,0.01129264519403006,0.0005091257652145553,0.00028311871718013414,0.00035388861923833635,0.0018493307079184174,0.01014678281300364,0.005578705172493769,0.00788354449130098,0.005478816174514808,0.003952855237287676,0.004861776049116631,0.0005091257652145553,0.0005091257652145553,0.00035388861923833635,0.00035388861923833635,0.01014678281300364,0.01014678281300364,0.00788354449130098,0.00788354449130098,0.003952855237287676,0.003952855237287676,0.1618048437538495,0.15234661857114745,0.10814332396857419,0.12780371118380146,0.2023664734891646,0.16969313335695693,0.12190702288716758,0.11235191467569582,0.16903736651885784,0.20548290667620192,121.1487,87.24,9445.59363636363,15.1899995803833,99.37000274658203
2024-04-09,19.760000228881836,64.7427978515625,26.8799991607666,217.6699981689453,81.1500015258789,0.10618867026601575,0.204184630670053,0.1256763163854724,0.07955161879530404,0.15825044778494624,0.16800814260597607,0.10845357363985997,0.1516709076707612,0.06921240307724985,-0.011010976896642544,-0.06483667706094987,-0.2130625349034917,0.06586628841626574,0.08094762753328943,0.01657407733515237,-0.003000577224733201,-0.0006535269120752167,0.0032564230736896265,0.0025049817328887626,0.00676452187533576,0.005071550156812517,0.007088047991878946,0.005480474248925724,-0.001622652312795341,0.0032585539162004466,-0.003000577224733201,-0.003000577224733201,0.0032564230736896265,0.0032564230736896265,0.00676452187533576,0.00676452187533576,0.007088047991878946,0.007088047991878946,-0.001622652312795341,-0.001622652312795341,0.1641576444938429,0.15173913661472047,0.11024974191511881,0.12495877820620852,0.1977901390885506,0.16517068096599336,0.12091780027719023,0.11246237889350225,0.17037807452590445,0.2066779714145793,121.1215,86.04,9445.59363636363,14.979999542236328,98.7300033569336
2024-04-10,19.829999923706055,64.64425659179688,26.739999771118164,215.61000061035156,82.08999633789062,0.11505016673884638,0.23332330752604946,0.15880859093131616,0.06737624064530467,0.14992000325520838,0.1621301246642992,0.09187423524003036,0.13545650264979736,0.07217318358123137,-0.012941773365210407,-0.05929791292808695,-0.21713383405313846,0.06063056873007877,0.0857332540320237,0.0034210609836569095,-0.0008195532710534439,-0.00027207040767691736,0.0016636013709370604,0.0021388886631199594,0.002773577653752775,0.004137017343519269,0.0015707465993813105,0.00412189875487666,0.0027793728649420503,0.004015360216583755,-0.0008195532710534439,-0.0008195532710534439,0.0016636013709370604,0.0016636013709370604,0.002773577653752775,0.002773577653752775,0.0015707465993813105,0.0015707465993813105,0.0027793728649420503,0.0027793728649420503,0.16339537182923283,0.1519858249140894,0.11137358666446089,0.12423747355037479,0.19997637568573867,0.16527191682212738,0.1291440877036841,0.11456371566698573,0.17185825245693295,0.20498216287757826,121.9628,86.98,9445.59363636363,15.800000190734863,109.58999633789062
2024-04-11,19.68000030517578,64.38804626464844,26.670000076293945,219.8000030517578,81.55000305175781,0.11179283910319082,0.20546934534157524,0.15297609474471408,0.10015521516619352,0.1699579962976705,0.18013424457319638,0.0881272879331445,0.13392855260300363,0.06467069415461957,-0.02040815551508568,-0.06106864671788603,-0.22762948749062228,0.05404097729223345,0.0832228596966953,-0.0028060248477588257,-0.0030677946182108007,-0.0009349983081176996,-0.0002120620430339313,0.0015841361600203339,0.0009764552168949903,0.0035229439798520096,0.007524913467418554,0.005513839522932697,-0.00033977290476395593,0.003052321611060143,-0.0030677946182108007,-0.0030677946182108007,-0.0002120620430339313,-0.0002120620430339313,0.0009764552168949903,0.0009764552168949903,0.007524913467418554,0.007524913467418554,-0.00033977290476395593,-0.00033977290476395593,0.16515448234156646,0.1522702947216142,0.11383457080997088,0.12454878598292418,0.20107438188862364,0.16540429000811988,0.1302710027961587,0.1196061372413358,0.1740440134812221,0.20422298471865002,122.003,85.79,9445.59363636363,14.90999984741211,108.86000061035156
2024-04-12,19.920000076293945,63.097129821777344,26.709999084472656,216.88999938964844,81.52999877929688,0.08576378686220032,0.19861809472182035,0.17647900705581354,0.07803567154294644,0.1432712651619683,0.17010141710981452,0.05740296288409841,0.148817164923555,0.07312172516891025,-0.0064837489133819926,-0.03347891866199448,-0.2082670827860572,0.023497417856309877,0.06698880001114693,-0.019856334776875206,0.002019840298505012,0.00025864791370542326,-0.0068243773009698215,-0.0003825132924216625,0.0011508952547614572,0.0033390195571831346,0.0006035006651061974,0.0038090063899825846,-0.0003082821683193949,0.0027525377650155594,0.002019840298505012,0.002019840298505012,-0.0068243773009698215,-0.0068243773009698215,0.0011508952547614572,0.0011508952547614572,0.0006035006651061974,0.0006035006651061974,-0.0003082821683193949,-0.0003082821683193949,0.17120672875405912,0.15108849897721238,0.13532139380941494,0.13108030758123473,0.1765331675201684,0.16311012826246685,0.14371865081093627,0.12274468209728852,0.16108095200714398,0.20426787212728872,122.6566,86.46,9445.59363636363,17.309999465942383,112.81999969482422
2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6566,86.46,9445.59363636363,,
2024-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6566,86.46,9445.59363636363,,
2024-04-15,19.81999969482422,62.89019012451172,27.350000381469727,220.9499969482422,81.6500015258789,0.07011793263614874,0.20038232219174734,0.2078402865221438,0.10282001605771396,0.16467233740333564,0.1873287188799495,0.08488700415364714,0.1763441024288055,0.11133684287539802,0.0,-0.03833095061290581,-0.20305592979484766,0.02852533013181313,0.060132848044495146,-0.015959433353836316,-0.00032680628504491396,-0.00022123821046277631,-0.005642818415073319,-0.0006458939606815402,0.008754301053831003,0.00521375529307286,0.006642052174725705,0.005164474463071871,0.0002851067419461587,0.002636114746602987,-0.00032680628504491396,-0.00032680628504491396,-0.005642818415073319,-0.005642818415073319,0.008754301053831003,0.008754301053831003,0.006642052174725705,0.006642052174725705,0.0002851067419461587,0.0002851067419461587,0.16729518485096692,0.1513548830771453,0.1321199418500958,0.1312937743689398,0.19017602654397023,0.168706831238741,0.1498184058186779,0.12704200408908103,0.15505038002807978,0.20420234310985413,122.7932,86.21,9445.59363636363,19.229999542236328,121.1500015258789
2024-04-16,19.729999542236328,62.91975402832031,26.90999984741211,221.22000122070312,81.33000183105469,0.06550504231700094,0.20936805696735594,0.1923472060208351,0.10770614282565316,0.17726569586199448,0.20065129563475237,0.046674477077838006,0.1500000122265941,0.10151451130808664,-0.011027629688707297,-0.031893996334483865,-0.1917247166911369,0.018666243077667177,0.061689400720961185,-0.007064431589272613,-0.0017314960496608836,-0.0006139325166836901,-0.0036051830487863683,-0.0005444410839116242,0.0004736104780491979,0.0032772529324740147,0.004835373209929117,0.00480606908282315,-0.0011163166274106612,0.0020401803727186875,-0.0017314960496608836,-0.0017314960496608836,-0.0036051830487863683,-0.0036051830487863683,0.0004736104780491979,0.0004736104780491979,0.004835373209929117,0.004835373209929117,-0.0011163166274106612,-0.0011163166274106612,0.1662713605807574,0.1500468749566629,0.1282124256607774,0.1312376417864473,0.19307437761491986,0.17261249721242047,0.14764652132689465,0.12473480860486882,0.15677125804140227,0.20262545328543963,123.4732,86.15,9445.59363636363,18.399999618530273,119.58999633789062
2024-04-17,19.670000076293945,62.64383316040039,27.190000534057617,219.58999633789062,78.91000366210938,0.011926138306495693,0.1614660115763762,0.13949463771999104,0.0977853205917143,0.18160783827522464,0.1881932754653597,0.05551243371389725,0.16895959873190014,0.11663244797109407,-0.014035121600880163,-0.03103444258344834,-0.1905349508696803,0.010973214946419674,0.0653595072296147,-0.016682683334460102,-0.0021680064445695653,-0.0008345774910203483,-0.003865216049133253,-0.0008936084444493879,0.0037841001382608974,0.003925237162129495,0.0007674978892550163,0.003699312552376209,-0.010662642637306265,-0.0008503173572646034,-0.0021680064445695653,-0.0021680064445695653,-0.003865216049133253,-0.003865216049133253,0.0037841001382608974,0.0037841001382608974,0.0007674978892550163,0.0007674978892550163,-0.010662642637306265,-0.010662642637306265,0.16649520833434575,0.14997451708285217,0.12919810867749618,0.13048002295323946,0.19512227553718592,0.17253618906365045,0.15334936683458872,0.12331885047441686,0.17955233480509386,0.2124467393359555,123.375,83.58,9445.59363636363,18.209999084472656,113.29000091552734
2024-04-18,19.479999542236328,63.00844192504883,27.780000686645508,220.33999633789062,78.77999877929688,0.0044625586224560365,0.14074719902004373,0.16503986364122025,0.1028027676296479,0.17596201142067902,0.18621801527801152,0.09715643844672517,0.18667239930445723,0.17413359534252226,-0.026973072086915684,-0.042751883190410234,-0.19537380095441492,0.00851732742940281,0.06566662920305877,0.013084679525266152,-0.004665139922894942,-0.001636834708159017,-0.0006366954677821081,-0.00028324897723397175,0.009755786520999314,0.005541048264342829,0.0016501506375682052,0.0036735074234506065,-0.0076575978447971016,-0.0009227892574931644,-0.004665139922894942,-0.004665139922894942,-0.0006366954677821081,-0.0006366954677821081,0.009755786520999314,0.009755786520999314,0.0016501506375682052,0.0016501506375682052,-0.0076575978447971016,-0.0076575978447971016,0.16861519079522944,0.15097172494920091,0.12762345599873093,0.13052186385872214,0.19193681018741143,0.1765892035319508,0.15204117436972778,0.12281281959455682,0.17871108137182232,0.21067157730914413,123.3481,83.5,9445.59363636363,18.0,108.66000366210938
2024-04-19,19.700000762939453,63.57014083862305,28.100000381469727,221.02999877929688,78.8499984741211,0.020711954357554685,0.14574249961891828,0.2063953142257624,0.09323378566811891,0.17612944922857565,0.19643819533975093,0.10066586861349203,0.19017364062030429,0.19017364062030429,-0.018924261066255332,-0.035259515703447875,-0.18223326533174955,0.013511433357147773,0.07516668617268984,0.02659539046005155,0.0006544725269846749,-0.0004613317868042042,0.002547090093819299,0.0005529246767893097,0.01034354674851721,0.006084504531543754,0.00214394547190379,0.003624237215916457,-0.0048088830520325076,-0.0007581223674031783,0.0006544725269846749,0.0006544725269846749,0.002547090093819299,0.002547090093819299,0.01034354674851721,0.01034354674851721,0.00214394547190379,0.00214394547190379,-0.0048088830520325076,-0.0048088830520325076,0.173622090202301,0.15264417003839464,0.13047556619642528,0.13144670967210936,0.1930631504668035,0.17708347074177958,0.14983009455988042,0.12281496307914624,0.1698046742544653,0.2103761006815382,123.4459,83.79,9445.59363636363,18.709999084472656,111.26000213623047
2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4459,83.79,9445.59363636363,,
2024-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4459,83.79,9445.59363636363,,
2024-04-22,20.059999465942383,63.36320114135742,28.110000610351562,215.57000732421875,78.77999877929688,0.025514177196810373,0.13043472549069413,0.19708253611702875,0.06733676299112457,0.15142616130044462,0.1668200667075439,0.10669295403627643,0.20592025973326744,0.17960556862561172,-0.0049603364199709565,-0.017629804554677553,-0.1445629503925071,-0.004489788432811892,0.08596527232452567,0.022613282196563,0.006527663394655441,0.0012418842965413594,0.0006129610179546312,0.00020672269401076263,0.007014324507861756,0.0055637204856353074,-0.0068048665338381505,0.0010490801467129551,-0.0035018412745058338,-0.0007699073994076608,0.006527663394655441,0.006527663394655441,0.0006129610179546312,0.0006129610179546312,0.007014324507861756,0.007014324507861756,-0.0068048665338381505,-0.0068048665338381505,-0.0035018412745058338,-0.0035018412745058338,0.18530216807604738,0.15720652318658992,0.1204964471766504,0.12851023653932114,0.19050556543507874,0.17433162075041944,0.17986113613896146,0.1338694960275278,0.16828075592707437,0.20939728822241535,123.4011,83.82,9445.59363636363,16.940000534057617,108.55999755859375
2024-04-23,20.15999984741211,63.50115966796875,27.670000076293945,215.0399932861328,79.9800033569336,0.04303603336755679,0.14814813597889098,0.18488893862123845,0.07332162083901927,0.14413406106811855,0.16363630808980845,0.1076861722719149,0.16751051415840146,0.1601676995272574,0.002985048000182955,-0.013698663372291198,-0.13772452647294764,0.0023331949838445443,0.087411457491267,0.02116583130973604,0.006013463601289665,0.0015821733618156103,0.0011343959231436631,0.00038586297032994145,-0.0005413874145845094,0.0036349448724432736,-0.005356132080031451,0.0007301943904283177,0.0027428894178715088,0.0006848433462317822,0.006013463601289665,0.006013463601289665,0.0011343959231436631,0.0011343959231436631,-0.0005413874145845094,-0.0005413874145845094,-0.005356132080031451,-0.005356132080031451,0.0027428894178715088,0.0027428894178715088,0.1858358655868121,0.15753599753539985,0.11963065461143743,0.12851690369534588,0.18927437357152826,0.17601427555774873,0.17650147485213055,0.13415967998552053,0.17460383738314367,0.2109852427588619,123.0779,84.17,9445.59363636363,15.6899995803833,106.8499984741211
2024-04-24,20.010000228881836,63.22523880004883,27.93000030517578,214.63999938964844,79.63999938964844,0.024176918747048637,0.12900479665457443,0.19669415082836528,0.06791379433515488,0.15150218035332608,0.1667119528479617,0.11142066207390044,0.15892115614449986,0.15796017136720275,-0.0024924844661853296,-0.03193032631717552,-0.13861383455905596,-0.0007786805512475237,0.08286915571494968,0.014515102665216606,0.0015288232926323273,0.0007619342084976131,-0.0006921131064107209,-4.42274056563709e-05,0.002771230558268131,0.004158719566218741,-0.004190784960864195,0.0004947139256139537,0.00041155554833821286,0.0002361201155990397,0.0015288232926323273,0.0015288232926323273,-0.0006921131064107209,-0.0006921131064107209,0.002771230558268131,0.002771230558268131,-0.004190784960864195,-0.004190784960864195,0.00041155554833821286,0.00041155554833821286,0.18759843906872398,0.15645923117758442,0.12056074438231976,0.12898982906935483,0.18987640566885278,0.17416036750399927,0.17745386497443705,0.13274378335101447,0.17019920037581732,0.21031985499551487,123.2398,84.09,9445.59363636363,15.970000267028809,110.20999908447266
2024-04-25,20.15999984741211,62.683250427246094,28.3700008392334,215.9199981689453,80.44000244140625,0.04075561506748637,0.11366466430718436,0.27581290110664947,0.07081927604900584,0.1537886014382921,0.15145047594612904,0.1338928984883463,0.17913555565086137,0.19654162525094798,0.01921128147498785,-0.0213592488305685,-0.12575887622258275,-0.008263166947815037,0.07231967686394736,0.007698956765387122,0.0035179597698762016,0.0013741431644854626,-0.003318856085581513,-0.0008195105545897106,0.00709871665156741,0.005212807681850309,-0.0008060339561794886,0.0009918733917572242,0.0036227843028137064,0.0011278584516141,0.0035179597698762016,0.0035179597698762016,-0.003318856085581513,-0.003318856085581513,0.00709871665156741,0.00709871665156741,-0.0008060339561794886,-0.0008060339561794886,0.0036227843028137064,0.0036227843028137064,0.18220532568075043,0.15714637004941426,0.12413876274551475,0.1304916914303247,0.19000755483497192,0.1759820496828606,0.17771344126675986,0.13290695264304664,0.17070366534672568,0.20622055700380684,123.1916,84.92,9445.59363636363,15.369999885559082,108.55000305175781
2024-04-26,20.040000915527344,62.860626220703125,28.549999237060547,216.6199951171875,80.38999938964844,0.03715645947675417,0.09972641679477134,0.3329464029037492,0.06656813691468355,0.1583337868568795,0.14547086044126467,0.1397205631376579,0.18859278488617615,0.2107718121049662,0.025588535136796153,-0.017646995575231528,-0.14687096165206115,-0.02147576464686385,0.07120060533411676,0.016410066116933963,0.00036119717474190183,0.0007081003299389019,-0.0012693320741187163,-0.00048776269064456593,0.0068473689967385775,0.005315704591416728,0.0005432864803967117,0.0011964237519201232,0.002207983127782548,0.0009688150267146574,0.00036119717474190183,0.00036119717474190183,-0.0012693320741187163,-0.0012693320741187163,0.0068473689967385775,0.0068473689967385775,0.0005432864803967117,0.0005432864803967117,0.002207983127782548,0.002207983127782548,0.17780998975713114,0.15640956554826263,0.10908597155580899,0.13041923862014088,0.18917997398138098,0.17590776796408675,0.17714177268430312,0.13277863721299932,0.1708992396462712,0.20521485748781146,123.3004,85.38,9445.59363636363,15.029999732971191,104.4000015258789
2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3004,85.38,9445.59363636363,,
2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3004,85.38,9445.59363636363,,
2024-04-29,20.0,63.39276123046875,29.09000015258789,216.17999267578125,79.5,0.0097802185981819,0.10340036964176691,0.3097199176402472,0.05084576800024565,0.14787867346653538,0.13516062751729163,0.15804136865927143,0.2050538893162559,0.23002116794096117,-0.008919737485316825,-0.00990102749433508,-0.1478482920696147,-0.018312239906115413,0.0748538054815886,0.06316912974291489,-0.0004245530761185271,0.0004622681565045119,0.0019755503248055687,0.0003261534742007717,0.01086965206855245,0.006551933102395227,-0.0003148816922987172,0.000903001771046514,-0.002218351657008629,-0.00012571554176767463,-0.0004245530761185271,-0.0004245530761185271,0.0019755503248055687,0.0019755503248055687,0.01086965206855245,0.01086965206855245,-0.0003148816922987172,-0.0003148816922987172,-0.002218351657008629,-0.002218351657008629,0.1361292840457928,0.15524324312306617,0.11196597680835585,0.13101593792071092,0.1935907247259953,0.17879084819980356,0.17429710722295869,0.132718638266858,0.16855354635603617,0.2042777575184209,122.9074,84.26,9445.59363636363,14.670000076293945,105.41999816894531
2024-04-30,19.950000762939453,62.6931037902832,28.309999465942383,211.8699951171875,78.37999725341797,-0.016191803002076344,0.07650047907695323,0.24353480519442794,0.01948795905223122,0.12344238417390319,0.13021437922265156,0.11500591360724632,0.16167412765804912,0.18402340638268577,-0.007956232847141198,-0.028724446265329773,-0.16105970618650678,-0.020477236164659463,0.05927405021661314,0.04312678163942807,-0.0011163560017548068,0.00019297451927434087,-0.0023619219365554485,-0.0007068483379336164,-0.0016913524144119459,0.00351872451305559,-0.006855614076386285,-0.0009915510121905728,-0.006174929392228121,-0.0013950218436676242,-0.0011163560017548068,-0.0011163560017548068,-0.0023619219365554485,-0.0023619219365554485,-0.0016913524144119459,-0.0016913524144119459,-0.006855614076386285,-0.006855614076386285,-0.006174929392228121,-0.006174929392228121,0.1358945157497079,0.15143579969760435,0.11416704683014717,0.1331769937587037,0.22569346544520774,0.18795871088125912,0.18806766319013396,0.13992317853166777,0.1704345638446107,0.20584969047277965,123.3446,83.49,9445.59363636363,15.649999618530273,107.45999908447266
2024-05-01,20.020000457763672,62.427040100097656,28.3799991607666,213.7899932861328,75.93000030517578,-0.06015596676911905,0.07064300994898032,0.18160594119192597,0.013751215822833895,0.13446535817588923,0.1390590362045232,0.11163330973241603,0.17321201050863122,0.17808214948134204,0.012133456157066735,-0.0248417053981681,-0.15133529765715492,-0.022376548326422996,0.07154947771300701,0.04459574088898366,0.0004253481650331067,0.0004944092446683952,-0.002989250228075438,-0.0010283991082228714,-0.0003033636825534707,0.0034236235374290346,-0.0015496919424392499,-7.757798149553606e-05,-0.014535931639110109,-0.0041098322335954875,0.0004253481650331067,0.0004253481650331067,-0.002989250228075438,-0.002989250228075438,-0.0003033636825534707,-0.0003033636825534707,-0.0015496919424392499,-0.0015496919424392499,-0.014535931639110109,-0.014535931639110109,0.1231457510706357,0.15163911769656122,0.11465079777245073,0.12929536243879858,0.22590181041087978,0.1868928636670902,0.1837851194257131,0.14054680435996106,0.19186540372624725,0.2089469525152263,123.3776,80.7,10117.1634782609,15.390000343322754,100.63999938964844
2024-05-02,20.440000534057617,62.19053649902344,28.0,213.1300048828125,75.93000030517578,-0.06547691932091348,0.09931954018620925,0.17049479097141695,0.0018332207369478049,0.11932146832485091,0.12755264027821345,0.06261858044186641,0.16910225920859134,0.16521012067888918,0.02765214486107137,-0.0009774463005824963,-0.11744383986506912,-0.025929950309681704,0.04124732453032065,0.048460019625252704,0.007276573546760489,0.00235664697789993,-0.003255660195812317,-0.0012793155648649812,-0.004665469751296751,0.0018951412259551833,-0.002062157108681068,-0.00035116975055636985,-0.009690621092740073,-0.003736211121450443,0.007276573546760489,0.007276573546760489,-0.003255660195812317,-0.003255660195812317,-0.004665469751296751,-0.004665469751296751,-0.002062157108681068,-0.002062157108681068,-0.009690621092740073,-0.009690621092740073,0.14122248126674525,0.15737835422143578,0.11498290250155922,0.12002492365174026,0.2120230955976917,0.1879634834957898,0.18181468851387572,0.13987403296680917,0.1896607763247351,0.2014973238956528,122.8047,80.59,10117.1634782609,14.680000305175781,100.69999694824219
2024-05-03,20.530000686645508,62.229949951171875,28.3700008392334,212.9600067138672,75.12999725341797,-0.086787403439747,0.11287209118747898,0.1667960547534364,0.0068078782730705,0.12910241251639776,0.12826493623240887,0.08035036526888129,0.1925178540332364,0.2005925453580517,0.026500034332275435,0.008349708801458133,-0.1154674064429434,-0.02726433642808357,0.03575522659880481,0.04861054285939259,0.006318761853032121,0.0025426916585976986,-0.0019591890604849127,-0.0011054002216799922,0.0012944587281045392,0.0029241570860417242,-0.0016406469513083482,-0.00039175674019332807,-0.009972434117766214,-0.004354379216574812,0.006318761853032121,0.006318761853032121,-0.0019591890604849127,-0.0019591890604849127,0.0012944587281045392,0.0012944587281045392,-0.0016406469513083482,-0.0016406469513083482,-0.009972434117766214,-0.009972434117766214,0.1408542406544823,0.15729470011527416,0.11459447631756296,0.11954623040724932,0.21352195135799754,0.18820305119087152,0.18060166133683173,0.138096251846131,0.18229349256396685,0.1970139852216747,122.5056,79.65,10117.1634782609,13.489999771118164,95.95999908447266
2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5056,79.65,10117.1634782609,,
2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5056,79.65,10117.1634782609,,
2024-05-06,20.84000015258789,62.101844787597656,28.700000762939453,215.1999969482422,75.66000366210938,-0.08179608906503155,0.10970964100106873,0.1962055914958003,0.00027887681864813274,0.14730494506120273,0.15000262562387112,0.08138657772797564,0.22127662821018945,0.26153849507426163,0.04671021156721222,0.023575615316646203,-0.0923344519346464,-0.03698044552153679,0.04719167038949279,0.04593938115202212,0.009245783686631813,0.0036842494490734725,-0.0019923184802161493,-0.0011920526851344133,0.004740306687542452,0.0037157794060759574,0.002412355707260939,0.0006000721474969314,-0.004296781234608082,-0.003317206148549084,0.009245783686631813,0.009245783686631813,-0.0019923184802161493,-0.0019923184802161493,0.004740306687542452,0.004740306687542452,0.002412355707260939,0.002412355707260939,-0.004296781234608082,-0.004296781234608082,0.1469461585342283,0.16009851823058652,0.10949259959710732,0.11647569934326166,0.213942032158275,0.18647907339466788,0.174236506307021,0.138288869263032,0.18545856711476288,0.1966146731953644,122.2529,80.1,10117.1634782609,13.489999771118164,94.5
2024-05-07,20.809999465942383,62.742374420166016,28.610000610351562,214.2100067138672,75.5,-0.08150848171516223,0.09722427959264945,0.21636862205906637,-0.010485906589396299,0.13609123970719628,0.14667314123099495,0.06436017498505087,0.21331639961493876,0.2493450256305183,0.04258519140569317,0.02613406121065287,-0.08487248569048156,-0.022116497218768183,0.05852035694661306,0.05226139886506376,0.0056839983626514315,0.00321844747322049,0.0021098478252998373,-0.00014603149227384628,0.002114906546684604,0.00309290002961168,7.479499379032881e-05,0.00012730864016531057,-0.0035694448444168647,-0.003207893959047752,0.0056839983626514315,0.0056839983626514315,0.0021098478252998373,0.0021098478252998373,0.002114906546684604,0.002114906546684604,7.479499379032881e-05,7.479499379032881e-05,-0.0035694448444168647,-0.0035694448444168647,0.1474827861735184,0.15990093910461903,0.11641357961368205,0.11799889811322983,0.21262535104557248,0.1869147074492944,0.17345078962125238,0.13881654178865385,0.18549489189569635,0.19616262856600516,122.4588,79.97,10117.1634782609,13.229999542236328,98.04000091552734
2024-05-08,20.450000762939453,62.49601364135742,28.34000015258789,213.5800018310547,76.11000061035156,-0.0621072189865588,0.09636995992314779,0.2082870071802181,-0.018789894667597506,0.13305040759180198,0.14085782902348565,0.05431551478440033,0.21683121676881223,0.23217391967773438,0.034919054962817775,0.01488839454534241,-0.11356735875781421,-0.0347032300852419,0.056647708055620916,0.04422568951400252,-0.00197710556444349,0.0013531964830519583,9.771676537296437e-05,-0.0004897145706562954,-0.001735820801611579,0.001953793163446622,-0.0009304906273080184,-0.00015163413344105553,0.0003135295313228233,-0.0021817692097886644,-0.00197710556444349,-0.00197710556444349,9.771676537296437e-05,9.771676537296437e-05,-0.001735820801611579,-0.001735820801611579,-0.0009304906273080184,-0.0009304906273080184,0.0003135295313228233,0.0003135295313228233,0.1568350774509755,0.16325032687766083,0.11077276248464307,0.11823945915672378,0.21680876523925338,0.18603957955834569,0.17226755467798463,0.13910197689605938,0.18709039397176513,0.19604981210185507,122.5562,80.57,10117.1634782609,13.0,95.58000183105469
2024-05-09,20.43000030517578,62.81135940551758,28.56999969482422,216.9499969482422,76.5199966430664,-0.06785235647834043,0.06991051782277635,0.22353686477270474,0.006214908093768123,0.15196726405207417,0.17352735802648467,0.06843679653590096,0.23679650316120315,0.2697777642144097,0.030257205435106904,0.01895267244762966,-0.09641752526878344,-0.028353596791333313,0.07090063932275581,0.07082451743827067,-0.0016440761956518907,0.001141267942950081,0.001747095863550527,1.351894121297319e-05,0.0015480265580172438,0.0025139684465219194,0.00463920890210558,0.0012965696933202036,0.0020046489496995928,-0.0014937094828575911,-0.0016440761956518907,-0.0016440761956518907,0.001747095863550527,0.001747095863550527,0.0015480265580172438,0.0015480265580172438,0.00463920890210558,0.00463920890210558,0.0020046489496995928,0.0020046489496995928,0.15694117060045706,0.16292374659889808,0.11318402043807774,0.11701420019593553,0.2156641750715391,0.1848491176675612,0.1784399221555393,0.14165372672084464,0.18217897242308487,0.18736254147968054,122.5322,80.86,10117.1634782609,12.6899995803833,93.8499984741211
