Price,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2023-07-03,90.9327432486148,109.29868981587161,101.25679016113281,75.93818896833507,103.22257305573775,96.30314793806039,91.21596688405631,109.5458879114321,101.26598943085192,76.02275638112161,103.55898614291971,96.69645678649199,90.58343505859375,109.07051086425781,101.25679016113281,75.89120627583672,102.54040722248753,95.57272844652977,90.58343505859375,109.07051086425781,101.25679016113281,75.90060424804688,102.59647369384766,95.59146118164062,4687100,1095300,3995900,3600000,242400,16011800
2023-07-05,90.58342557667591,109.13704707792651,101.27520751953125,75.94759215159,102.41892081886363,95.413524875731,90.63063191186687,109.17507810646775,101.284413812666,75.95698295589207,102.57778057476658,95.51653347358159,90.03587098290842,108.7472344756365,101.27520751953125,75.87242270585597,101.31623505696037,94.33662135375765,90.14915466308594,108.84231567382812,101.27520751953125,75.88182067871094,101.66199493408203,94.68310546875,10181200,1563600,4003500,6037200,315000,28170300
2023-07-06,89.45999472971481,108.26236224485585,101.31200825759727,75.76905977076402,100.62471859773048,93.83097634148238,89.55440020424183,108.34792662439756,101.33041381835938,75.84422920981204,100.81161158231666,93.99953527252839,89.0823656289307,107.920090219334,101.31200825759727,75.68449952824918,100.09206574919847,93.14738139211843,89.41278839111328,108.33841705322266,101.33041381835938,75.83483123779297,100.38175201416016,93.34403228759766,9285100,5377900,2023100,8592000,705500,41375700
2023-07-07,89.29006400592671,108.35744197857198,101.3488264014644,75.89119390534805,100.02663705121037,92.87579250998652,89.63936498981298,108.67119256099134,101.3488264014644,75.9851592750281,100.40976974932356,93.26909421066723,89.25230037473,108.33842283520713,101.33041381835938,75.88180310322103,99.90515734293238,92.6978672501545,89.29949951171875,108.3859634399414,101.33041381835938,75.91938781738281,99.99860382080078,92.78215026855469,6577600,1240100,2537000,3941400,314400,28979600
2023-07-10,89.44111295007144,108.58561344137838,101.34883117675781,75.95697320307781,99.97992684644754,92.57615627641808,89.89426932997388,108.94689734996078,101.35803746874409,76.05093858245674,100.62471977095538,93.20356731030694,89.43167744410827,108.56660155300136,101.33962488477152,75.9475823999815,99.9705871877666,92.56678990659151,89.76210021972656,108.88985443115234,101.34883117675781,76.03214263916016,100.4471664428711,92.9039077758789,6622700,938600,4577000,2858000,511100,24665200
2023-07-11,89.93202663291733,108.9278826786944,101.35803746874409,76.02275085449219,100.7087985296407,93.24101802721707,90.08307394713736,109.03246619628955,101.36723673838713,76.05093760052114,101.02652509646994,93.61559420076031,89.8092930372705,108.83280873188349,101.34883117675781,76.0039549114383,100.39107909232044,92.97881684907067,89.9509048461914,108.91837310791016,101.34883117675781,76.02275085449219,100.66207885742188,93.38148498535156,6327100,1377200,2289500,3659400,709900,20491100
2023-07-12,90.54567152889835,109.54587449188145,101.38566350762984,76.22008137544739,101.25083081635951,93.73731933936207,90.95161433042597,109.80257487429098,101.38566350762984,76.27645487943542,102.18531011716489,94.69248884658143,90.41349522742863,109.45080054482892,101.37645721435547,76.20128542841577,101.02655778042939,93.42829349029431,90.82888793945312,109.71701049804688,101.37645721435547,76.2482681274414,101.8769302368164,94.4209213256836,8255100,2001700,3731400,5068800,385700,31928000
2023-07-13,91.27260766685839,110.15436802176423,101.43168640136719,76.40798960023166,102.36283616569455,94.87041623575178,91.64079406703769,110.43008757473645,101.44089269513823,76.46436309814453,103.07304224115852,95.48846799421938,91.17820219036967,110.06879638285935,101.42248712994076,76.3704048787722,102.17593607767277,94.60821505741265,91.58415222167969,110.42057800292969,101.43168640136719,76.46436309814453,102.93286895751953,95.4135513305664,9742600,3221700,2262000,4954800,438500,32441500
2023-07-14,91.38589176521695,110.17338408421833,101.44088745117188,76.36100991985774,102.78335953353583,95.2543450193302,91.49917544750969,110.23993658203018,101.450093744467,76.38920383847947,102.91418604394757,95.46036224239394,91.09322544638425,109.90717409297088,101.43168115787675,76.26705169677734,102.36284676857099,94.80485224678702,91.13098907470703,109.92619323730469,101.44088745117188,76.26705169677734,102.43760681152344,94.85167694091797,7489600,2180000,5841200,4248500,381300,18566200
2023-07-17,91.19708873734338,110.01175504825444,101.45930242388273,76.30461739191709,102.36282626856995,94.79548944256604,91.36702149162042,110.12584815054946,101.45930242388273,76.32341333297785,102.65251246510817,95.03895783840308,91.08380503627657,109.89766194595943,101.4500961303711,76.26703267834671,102.12920652826269,94.50518920992191,91.28205871582031,110.05929565429688,101.4500961303711,76.29521942138672,102.56841278076172,94.89849090576172,3182400,640200,2055100,4027500,283800,18822000
2023-07-18,91.57469807539071,110.29697374257385,101.46848882078127,76.37038884852747,102.98894951430557,95.32926177978516,91.68798895463264,110.39204769198625,101.47769511312481,76.39857559156746,103.21322252111648,95.58209655282003,91.3292381050375,110.05928524220417,101.45928955078125,76.28582861940747,102.7366432728321,95.11387818876302,91.3858871459961,110.08780670166016,101.45928955078125,76.29521942138672,102.86746978759766,95.32926177978516,3626500,965800,4510800,2590600,413500,15412800
2023-07-19,91.5558288620538,110.25895690917969,101.4869132025934,76.3422140684226,103.10109956615452,95.51656908896801,91.75408251820602,110.31599983543659,101.4869132025934,76.36100284387645,103.77392578125,96.43428044534025,91.37645341962637,110.07831130446178,101.47770690917969,76.28584057350879,102.81140614439833,95.26373425552447,91.69743347167969,110.25895690917969,101.47770690917969,76.32342529296875,103.77392578125,96.40618133544922,5059300,1241500,2542500,7015800,406500,27192500
2023-07-20,91.22540026455997,109.8596265490775,101.51453638134086,76.2294692993164,102.94221667306736,95.72256205411347,91.26316389525077,109.87863843727733,101.52374267578125,76.24826524563763,102.9889363483623,95.80683792904502,90.81001473231336,109.58390702127745,101.51453638134086,76.17309579745901,102.05445728835048,94.84230925667656,90.97050476074219,109.75504302978516,101.52374267578125,76.2294692993164,102.45628356933594,95.23561096191406,9486600,5129900,1943200,8745700,11749100,56951200
2023-07-21,91.16876980906565,109.82159551900052,101.5329360961914,76.23885345458984,102.90483862087574,95.666393417901,91.25373978940378,109.87863843727733,101.5421423901012,76.25764939750441,103.04500477894751,95.84431156376746,91.01772247010905,109.71701199970819,101.5329360961914,76.20126873731256,102.40955872082041,95.17007587884157,91.0460433959961,109.75504302978516,101.5329360961914,76.23885345458984,102.5123519897461,95.26372528076172,4560100,671800,1897600,3886800,2127200,20655700
2023-07-24,91.20651702286852,109.86914278792398,101.5513358093442,76.24825364431898,102.77404170037386,95.50720430437322,91.30092249305345,109.93569528557225,101.5513358093442,76.26704241922832,102.93290147825066,95.65703764849133,90.79112431084403,109.48884694632137,101.54212951660156,76.1448974609375,102.15728190930632,94.86106765509331,90.82888793945312,109.52687072753906,101.54212951660156,76.1448974609375,102.21334838867188,94.91725158691406,7451100,917900,2149200,4127300,2799400,17546700
2023-07-25,90.47014748797633,109.27015858019217,101.56052983633012,76.11672452734508,101.7273991969301,94.420926129288,90.71560027864808,109.42227544976957,101.56052983633012,76.14491127910023,102.27873846436363,95.04833708305098,90.46070477981944,109.25114669162404,101.55133056640625,76.09792858047277,101.69001917599239,94.39283416784279,90.6589584350586,109.41277313232422,101.55133056640625,76.13551330566406,102.06381225585938,94.73931121826172,4079300,1359500,1580300,3275700,1354700,17160600
2023-07-26,90.86665657701151,109.52686203027204,101.56974792480469,76.16368778013737,102.49368699647167,95.21688927518323,91.0177110997747,109.7645505392385,101.5789542181412,76.23885721840294,102.49368699647167,95.22625564315248,90.60231836485202,109.34622369595833,101.56054163146815,76.09791631379304,101.88627404283113,94.5145617108436,90.97050476074219,109.697998046875,101.56974792480469,76.2106704711914,102.29744720458984,94.83294677734375,4880100,1025700,1419400,4339700,594200,19310700
2023-07-27,90.62118476197658,109.46980717133805,101.6249876004995,76.17309272395421,101.7273868012073,94.30853883587736,90.72503293216559,109.51734776941798,101.6249876004995,76.19188150096419,101.91427975361245,94.51455605219387,89.85649114756221,108.98492063489483,101.60657501220703,76.08853247458003,100.25090823687563,92.62295706904641,89.97921752929688,109.08000183105469,101.60657501220703,76.0979232788086,100.55928802490234,92.98816680908203,8522800,1510000,2167500,5591500,554000,44794400
2023-07-28,90.18691876965028,109.2796885860313,101.63417053222656,76.18248990970757,100.67142070777234,93.08182388574237,90.38517241368928,109.43180548405374,101.63417053222656,76.22007463189209,101.01717335737352,93.51258397740433,90.10195600906594,109.23214797520497,101.62497126190422,76.15430316020736,100.50321421111198,92.84771467433177,90.27188873291016,109.35574340820312,101.63417053222656,76.20127868652344,100.94241333007812,93.46575927734375,5794100,1165800,1572900,6008600,446800,27434000
2023-07-31,90.23411506173035,109.30817587106792,101.64338159752661,76.18247753977757,100.78357753770022,93.31592222853195,90.54565955454805,109.5268452036634,101.652587890625,76.24824900078282,101.43771723751601,93.95269949518038,90.22467235515792,109.30817587106792,101.64338159752661,76.18247753977757,100.78357753770022,93.28783026954596,90.38516235351562,109.45079040527344,101.652587890625,76.22006225585938,101.24147033691406,93.69049835205078,6347000,1886400,2373400,4066700,1074000,28663800
2023-08-01,89.95169273091219,109.17263628918744,101.66830444335938,76.18425838734719,100.33260481613917,92.8125066724556,90.08419674983959,109.29648424709394,101.66830444335938,76.22194158236098,100.48267323288535,92.88762980836901,89.70561074393524,109.03926715611325,101.65906610729706,76.1465751923334,99.6103786453068,91.92983489995103,89.85704803466797,109.14405822753906,101.66830444335938,76.15599060058594,99.88238525390625,92.15519714355469,7714000,1954500,3038700,4957400,1838600,34943400
2023-08-02,89.59205276248264,109.05831574846582,101.67752982111182,76.19369506835938,99.14140033622188,91.12228863773444,89.71509016303857,109.16309954384995,101.68677520751953,76.212540264795,99.27271288056149,91.31008933304003,89.30811141236467,108.85825479599697,101.66828443470412,76.1277512555078,98.62553167088684,90.53070999979828,89.67723083496094,109.134521484375,101.68677520751953,76.19369506835938,99.24457550048828,91.16923522949219,8009200,1960500,2793000,4046400,1756200,38121300
2023-08-03,89.07148721929842,108.86779718152899,101.72374725341797,76.2031244063898,97.7063380625977,89.38510381253897,89.20399124400255,109.01069476527715,101.73298558743984,76.25023021430859,97.8470321209163,89.50717354354104,88.9295165582789,108.7820629921239,101.7145018672327,76.1748637965734,97.24674415102086,88.77474082925447,89.01470184326172,108.85826873779297,101.72374725341797,76.22196960449219,97.45309448242188,89.06583404541016,11057900,1732300,2999700,4109400,1187500,59394800
2023-08-04,89.34598013132643,109.2012090183569,101.75149536132812,76.30672923516802,97.89392928165627,89.34752981879096,90.03689308380956,109.61084484081661,101.75149536132812,76.39151103995292,99.2070546997897,90.78422566076381,89.34598013132643,109.2012090183569,101.74224997341634,76.30672923516802,97.83764736659568,89.3287454540874,89.961181640625,109.56321716308594,101.75149536132812,76.37267303466797,99.03822326660156,90.64337158203125,10189900,1455900,2447300,3589900,616400,42053300
2023-08-07,89.84757293122179,109.51558618237785,101.76073369707521,76.37267933747903,98.7662182110199,90.24901349888009,89.89489888534747,109.60132763431307,101.76073369707521,76.41978513558153,98.84124883350621,90.33352167348794,89.63935028655165,109.43937317356267,101.75149536132812,76.36325674039138,98.29724282949749,89.67621199052161,89.74346160888672,109.50605773925781,101.75149536132812,76.40093994140625,98.47544860839844,89.75133514404297,4007400,1013400,1724600,10383600,541500,35862900
2023-08-08,90.20725910021054,109.7347123399299,101.77922677239802,76.4197835145561,99.51659181813945,90.95324088398151,90.4249484606585,109.90618800006466,101.77922677239802,76.45746671477163,99.94804838538293,91.43214184263954,90.09368832165461,109.69660583011401,101.76073599615668,76.40093832078057,99.20706629511771,90.55885523056213,90.19779968261719,109.76329040527344,101.76998138427734,76.4386215209961,99.42279815673828,90.79360961914062,5401400,1420300,1641400,3017000,468500,24010500
2023-08-09,90.19777700293007,109.77280792057097,101.79771193478685,76.42919320716243,99.54470784073683,90.97202983692715,90.40599245157124,109.86807055158941,101.79771193478685,76.45746099571127,99.92927107275929,91.35703052272503,90.15991767928777,109.66801684602883,101.77922821044922,76.38209460091767,99.52595197488029,90.93446827020519,90.25456237792969,109.70612335205078,101.77922821044922,76.39151000976562,99.76982116699219,91.26313018798828,5317200,1000900,2524700,3198100,426300,20151100
2023-08-10,90.2545721331009,109.75374176900354,101.83469304860033,76.42921054291104,99.74168303752074,91.12228408798957,90.42493549744115,109.8775824520666,101.83469304860033,76.47631634717537,99.98555224528879,91.42276948395762,89.55419262233696,109.29647827148438,101.82545471191406,76.35385131835938,98.45669504196654,89.76070404052734,89.56365203857422,109.29647827148438,101.82545471191406,76.35385131835938,98.54110717773438,89.76070404052734,8462100,1397700,1625600,3867900,293400,37253200
2023-08-11,89.19453493272195,108.99164746671934,101.84391784667969,76.28789549722772,98.12841784084401,89.4883919706844,89.49740234152345,109.2107508008021,101.84391784667969,76.3349941067422,98.64428650074976,90.02363178684577,89.05256425526811,108.87732794367192,101.83467245969725,76.26905030355353,98.01586116573883,89.39448446696684,89.09042358398438,108.89637756347656,101.84391784667969,76.27847290039062,98.07213592529297,89.55412292480469,5866900,1542500,1362100,3595300,361600,26747800
2023-08-14,88.94845581054688,108.74395452982861,101.85317316330433,76.23137768180432,97.96895612422274,89.40386491652163,89.21346387777055,108.90590173006368,101.86241149902344,76.2596382889017,98.57862556251928,90.07995873538997,88.75915917615264,108.60105694865003,101.85317316330433,76.20311707470694,97.67819367229528,89.11277175278387,88.94845581054688,108.69631958007812,101.86241149902344,76.21253967285156,98.02523803710938,89.35691833496094,6218400,1376000,1544100,3217200,830500,19072000
2023-08-15,88.85381049852515,108.69632489183707,101.8808822631836,76.24078369140625,97.70633771503091,89.01890198389476,89.13775186079332,108.95354200414278,101.8808822631836,76.30672748939752,98.04400059139557,89.39450342185947,88.7307730927043,108.62011187574106,101.86239149104803,76.22194568655229,97.47185000399973,88.79353252415008,88.7780990600586,108.65821838378906,101.8808822631836,76.24078369140625,97.50936889648438,88.81231689453125,9602600,1506300,1889300,4782100,662700,24125000
2023-08-16,88.7591561068486,108.69631229680137,101.88089133185927,76.2690611832009,97.27487061907527,88.5305941221474,88.96737878701775,108.83920986840499,101.89013671875,76.29732179040802,97.71570861288787,89.00949519033412,88.37111065638352,108.40099597874028,101.88089133185927,76.20311737060547,96.74023898223787,88.00474646398915,88.43736267089844,108.44862365722656,101.89013671875,76.20311737060547,96.87155151367188,88.11742401123047,7199600,2272100,2351500,3794300,827300,23076700
2023-08-17,88.40897679823775,108.55343365603044,101.93637084960938,76.28790283203125,96.62768588950871,87.79816769611234,88.46576218050636,108.61059705548416,101.93637084960938,76.30674084018115,96.73086104744948,87.90146023123877,88.07770947919462,108.28669535215862,101.92712546078671,76.22195902250232,96.17747352394588,87.34743598245724,88.32379150390625,108.50580596923828,101.93637084960938,76.28790283203125,96.5714111328125,87.74182891845703,9858300,1865000,2526700,6059400,529000,32244900
2023-08-18,88.48467955565448,108.62011187574106,101.95484017447495,76.31616973876953,96.60893176574321,87.73245696633789,88.7875469329293,108.81064441598107,101.95484017447495,76.35385294551673,97.25612010341324,88.4461126924791,88.43736081538121,108.58201263576632,101.93634940072035,76.29732454172753,96.50575660594083,87.61038719855472,88.58879089355469,108.65821838378906,101.94559478759766,76.31616973876953,96.80590057373047,88.05171966552734,7228300,1114100,1847400,3085500,671700,24176000
2023-08-21,88.17234430331165,108.42006654213824,101.96409520878503,76.26905985268016,95.87734762114512,87.00939877956122,88.21019640352746,108.43912343167227,101.96409520878503,76.278482450697,95.97114128530475,87.10329913320116,87.93572896186343,108.22954125524085,101.9548568725586,76.23137664794922,95.52092167894148,86.60562081118552,88.03983306884766,108.28669738769531,101.9548568725586,76.23137664794922,95.7272720336914,86.8779296875,10864000,1898400,2102900,2642200,760300,29254100
2023-08-22,87.96412700448805,108.2390727008162,101.97333526611328,76.2219628630128,95.77416081447139,86.99060773501178,88.17234967299156,108.34386379193711,101.97333526611328,76.24080087211188,96.29941099478557,87.5915785491564,87.87894172149679,108.14380278665243,101.96408987820512,76.19369506835938,95.59594786500892,86.82158424577503,88.07769775390625,108.21048736572266,101.97333526611328,76.19369506835938,96.16809844970703,87.54463195800781,6331000,1941700,1374200,2734400,2563400,21323100
2023-08-23,88.61717741905991,108.60106456198774,101.98256006700036,76.28790809657413,97.22799364519696,88.54937279378228,89.03362274169922,108.86780285591492,101.9917984008789,76.36326732171037,98.07214372967245,89.72314492962703,88.58878473268493,108.59153611775508,101.98256006700036,76.28790809657413,97.1623302124959,88.48364184074043,89.03362274169922,108.82017517089844,101.9917984008789,76.33500671386719,98.04400634765625,89.71375274658203,8550500,2614700,3148900,5509000,775400,38294700
2023-08-24,88.75916270144545,108.58200238301671,102.01954118122359,76.27848023428821,97.73447474812932,89.3287703030641,89.01471136279537,108.82016258477374,102.03802490234375,76.34442404381714,98.09090064746837,89.72316326605251,88.67398462828118,108.58200238301671,102.01954118122359,76.27848023428821,97.51875006210548,89.1034080128836,88.70237731933594,108.61058044433594,102.03802490234375,76.28790283203125,97.56564331054688,89.1221923828125,5735800,1305700,1804700,3653100,652100,22300800
2023-08-25,88.57932116439858,108.49625396728516,102.0472702889857,76.25962169626021,97.32177571602561,88.88742140877379,88.9011218032894,108.68677920923312,102.0472702889857,76.30672748939752,97.9595825377743,89.68558504328735,88.34270580851002,108.25809378081415,102.02877951570181,76.19367789826894,97.08728801914737,88.74656731700394,88.6739730834961,108.49625396728516,102.03802490234375,76.24078369140625,97.74385070800781,89.41326904296875,7895700,3256000,1789200,4682300,780100,23865200
2023-08-28,88.88219947059753,108.62010558913342,102.04727935791016,76.25021962839526,98.04399945591382,89.81702624028524,88.94845148418102,108.70584704429727,102.05652474537374,76.28790283203125,98.04399945591382,89.82641842134055,88.6929028454105,108.45815839035737,102.04727935791016,76.22195902250232,97.4906118991678,89.10337092691846,88.92005157470703,108.6772689819336,102.04727935791016,76.28790283203125,97.84703063964844,89.50714874267578,3301700,1182300,1200700,2798300,2029100,16037300
2023-08-29,88.71184897216833,108.53436669035521,102.06575919052551,76.25019690214111,97.57503824581849,89.17850269067746,89.59205854927298,109.27742535184449,102.07500457763672,76.45745086669922,98.93507144566192,90.62459065554802,88.69291569644236,108.53436669035521,102.0565208555784,76.25019690214111,97.5281449909261,89.1503333089163,89.55419921875,109.23931884765625,102.07500457763672,76.45745086669922,98.8131332397461,90.43678283691406,7064200,2557800,2058300,5272000,561300,28478100
2023-08-30,89.66777618653762,109.37268699682441,102.08425903320312,76.5045494667044,98.84123530690356,90.29594891950134,89.7151021581944,109.40126505769102,102.09349736897092,76.51397206163905,98.95379195922406,90.5213111701505,89.4879533802867,109.18216174566544,102.07501364527063,76.44802827176457,98.56922876412557,90.03301793558444,89.54473876953125,109.22026824951172,102.08425903320312,76.45745086669922,98.70992279052734,90.3428955078125,6346700,2052600,1821500,4512400,542500,17550100
2023-08-31,89.64883731378434,109.30599909546646,102.13047171413227,76.49516133407556,98.99133266130934,90.65277324305644,89.85706000581845,109.45842510619869,102.1489624899693,76.54226714263672,99.41340767754579,91.13167429516675,89.56365202116656,109.22979335817257,102.13047171413227,76.46690072387379,98.86002011599146,90.54948071879468,89.72455596923828,109.42031860351562,102.13971710205078,76.53284454345703,99.047607421875,90.74667358398438,6167300,2080300,2688100,3948700,763800,26959700
2023-09-01,89.73593964522067,109.58452234537103,102.16850280761719,76.62348721773947,98.67314772687018,90.22773185080379,89.74543051014608,109.59406279161301,102.16850280761719,76.62348721773947,98.73901108195102,90.24656537576242,89.06223302369165,109.05950649072683,102.15921868581853,76.4818249990892,97.6099157652645,89.11636705197654,89.17610168457031,109.08814239501953,102.16850280761719,76.49126434326172,97.83573913574219,89.3329849243164,7746600,2114300,4624700,4157300,835200,32466900
2023-09-05,88.91989944193537,108.97358813365105,102.1870639695045,76.46294677725089,97.3935020448935,88.79614127099947,88.92939030690717,109.00222403514668,102.1870639695045,76.48183988048454,100.63963553826623,88.80556162646438,88.59728242698259,108.73494591081048,102.16850280761719,76.38738877553162,96.76308749804785,88.05209127303968,88.63523864746094,108.80176544189453,102.16850280761719,76.39683532714844,96.79132080078125,88.0803451538086,4993400,1522700,2863100,4130000,983300,29435900
2023-09-06,88.78705618563184,108.84949321386595,102.19633398623992,76.4251736777927,97.26176030535913,88.6171714548717,88.8060306761443,108.86858867070008,102.19633398623992,76.4251736777927,97.26176030535913,88.63601216176401,88.36006137471755,108.46766418779569,102.18704986572266,76.30239731972405,96.67839417471714,88.02381852900113,88.40750122070312,108.49630737304688,102.18704986572266,76.31184387207031,96.87598419189453,88.29695129394531,7344100,2041500,2136900,5001100,1144400,23636300
2023-09-07,88.61624132007296,108.68719988409124,102.23346795426323,76.38739501422467,97.0923981804461,88.53244213090989,88.74908444866092,108.84947482585343,102.24275207519531,76.45350646972656,97.16766544176946,88.59837025783762,88.52135440528264,108.63946853285215,102.22418383333117,76.37795566744457,96.88539706003407,88.23105538129357,88.71112823486328,108.82083892822266,102.24275207519531,76.45350646972656,97.13003540039062,88.54186248779297,7137500,1328100,2119400,3130700,895800,18091500
2023-09-08,88.92939015486016,108.9831194411179,102.25202941894531,76.48184479175013,97.50640577752046,88.89029543007466,89.06223330660285,109.0594866938916,102.26130645755319,76.50073069058888,97.9204080715661,89.38005316210595,88.69216920683263,108.74447723828663,102.24274529862859,76.41573333740234,97.25236348344394,88.69251114100864,88.7301254272461,108.7635726928711,102.25202941894531,76.41573333740234,97.39350128173828,88.8808822631836,4648500,1060100,3441500,3581600,839500,17052100
2023-09-11,88.54035188181585,108.68720730109865,102.27059936523438,76.41571493578728,96.91363026189788,88.24987642676064,88.66371141854013,108.76357455517996,102.27988348634882,76.43460083007812,97.13944641949986,88.51359608279613,88.47393030027563,108.62993550192877,102.26131524411993,76.40626838583866,96.75367744937004,88.10860702163113,88.57830810546875,108.7158432006836,102.27059936523438,76.43460083007812,96.94185638427734,88.24046325683594,4321700,1641400,3088500,2750500,980100,17061500
2023-09-12,88.60676598542159,108.70629547322788,102.2798843383789,76.41572843038207,97.0641897284051,88.42881133584652,88.72063464677039,108.74447910026853,102.28916137786116,76.41572843038207,97.2805948092705,88.75845186451927,88.50238818903739,108.62993550192877,102.27060021718712,76.38738877553162,96.81955134351782,88.13684503696845,88.70166015625,108.7158432006836,102.2798843383789,76.39683532714844,97.26177978515625,88.74903869628906,4998400,869000,2338300,3358400,735300,20034300
2023-09-13,88.56880171734419,108.6681059230546,102.29844665527344,76.40627913431143,97.05475374091124,88.45708414472736,88.92938215914756,108.94493174192385,102.29844665527344,76.48183713331673,97.6192976409531,89.03160369722076,88.54982722854787,108.6681059230546,102.28916253397672,76.40627913431143,96.96066428733178,88.36290214289467,88.80602264404297,108.85902404785156,102.29844665527344,76.46294403076172,97.40288543701172,88.73021697998047,6675400,1145300,1776400,3489500,760800,23332300
2023-09-14,88.87247459404642,108.98313752250178,102.33555688386083,76.50074144817856,97.30881941899001,88.47590000824839,88.9483798084041,109.01177342634737,102.34484100341797,76.51018800173037,97.44995722263297,88.73019206034202,88.5498502852386,108.71585937623179,102.33555688386083,76.43462998453413,96.75368648417913,87.967308718437,88.60678100585938,108.73495483398438,102.34484100341797,76.44407653808594,96.90422821044922,88.0897445678711,6421000,1643500,2391700,3349300,814200,27800600
2023-09-15,88.46443913628751,108.62040077241444,102.3634100968394,76.42516641486768,96.68782634618228,88.02384231066007,88.52136984721136,108.70630848144933,102.3634100968394,76.46294541505426,96.72546357364233,88.04268302264263,88.26516716923643,108.51539760618311,102.34484893799443,76.40628051757812,96.32087235165575,87.55292510986328,88.33158874511719,108.55358123779297,102.3541259765625,76.40628051757812,96.43377685546875,87.55292510986328,9367700,1761100,2478100,4055900,1166500,25636800
2023-09-18,88.21771223514946,108.45811390683093,102.37268829345703,76.39683532714844,96.26440327541714,87.44931250491845,88.48339849323143,108.62038886129072,102.37268829345703,76.41572843038207,96.80072115049087,88.08976011038966,88.21771223514946,108.44856617927968,102.36340417371734,76.37794942952245,96.24558825285597,87.42105862588119,88.41697692871094,108.54402160644531,102.37268829345703,76.39683532714844,96.78190612792969,88.05208587646484,4622200,1599000,2617600,2676700,944200,17963400
2023-09-19,88.21772750742797,108.41039256871578,102.39124945122799,76.37794318233989,96.38671008066751,87.66594177362495,88.37903601498813,108.5153957331347,102.39124945122799,76.39682907842115,96.67838954273098,87.99558235430358,88.05641899986779,108.26720577334609,102.37268829345703,76.34016418457031,96.1702978749472,87.40222930908203,88.09436798095703,108.30538940429688,102.37268829345703,76.34016418457031,96.21734619140625,87.40222930908203,7536800,1866600,1920100,3162800,923000,24941800
2023-09-20,88.34107986195959,108.51536829685794,102.40053473019636,76.41572177592533,96.61254588086524,87.86372518057976,88.47392301409987,108.61082370870913,102.40053473019636,76.4346076719067,96.83836205301006,88.15569152239162,88.00897198160887,108.13353936667207,102.38197357221527,76.28349168162768,96.29263305664062,87.62826659895713,88.02794647216797,108.19081115722656,102.39125061035156,76.29293823242188,96.29263305664062,87.67535400390625,10751800,2562600,1742000,3583600,1037600,29451200
2023-09-21,87.42066219759701,107.88536221159592,102.42838372649786,76.30239417327289,94.88126140896044,85.98007115448861,87.50606550439225,107.99991308901521,102.44695196686152,76.35905907379741,94.9283097310288,86.05541963797627,87.31628440007442,107.84718586857144,102.42838372649786,76.30239417327289,94.45785522460938,85.41497189958498,87.37322235107422,107.92354583740234,102.43766784667969,76.33072662353516,94.45785522460938,85.42438507080078,8702500,2027600,2436500,5160600,1564100,59920500
2023-09-22,87.45861818153361,108.00944805954363,102.44696075369998,76.36850151739152,94.53315101367626,85.52796812228105,87.790726063929,108.26717839981995,102.45623779296875,76.4346129663162,95.29528518902126,86.28143841572887,87.39219660505452,107.96171671222749,102.44696075369998,76.359054965943,94.41082822010495,85.39611189877147,87.7148208618164,108.19081115722656,102.45623779296875,76.40628051757812,95.18238067626953,86.11190795898438,8637800,1621400,1631300,3908000,1190100,29524500
2023-09-25,87.1549837826383,107.95218601162372,102.46551513671875,76.38739955241903,93.69570762106994,84.44485854492885,87.31629230635788,108.09537279337341,102.47479925708281,76.41573921126769,94.00620927309217,84.8027529571717,87.03163148321912,107.90446193956198,102.46551513671875,76.37796020507812,93.26289039941703,83.96452108683667,87.06958770751953,107.93309783935547,102.46551513671875,76.37796020507812,93.3381576538086,83.9927749633789,11712000,3426100,2278900,3439100,1164000,45587900
2023-09-26,87.23088102674897,108.03810042027877,102.48407660021887,76.3968366885039,93.60165517967306,84.22824585725546,87.2878117335717,108.05718859244568,102.48407660021887,76.40628324028906,93.74278582406409,84.40719668241069,86.93672938895385,107.85673001217312,102.47479248046875,76.35905768697106,92.98065163008101,83.55012397837856,87.04110717773438,107.91400909423828,102.47479248046875,76.38739013671875,93.08415222167969,83.70082092285156,8281800,1599800,2637200,14216300,1983000,38104100
2023-09-27,87.26885269882582,108.05718947922524,102.49336242675781,76.41573117992984,93.68630209230047,84.33183289720463,87.30680892323205,108.085832661884,102.50264654730401,76.41573117992984,93.77098762905277,84.40718135575938,86.42434661416362,107.49399736090173,102.48408538792064,76.29294762131617,92.16202703784819,82.96616903199201,86.6520767211914,107.6371841430664,102.49336242675781,76.33072662353516,92.51957702636719,83.26756286621094,10586100,2679800,2963100,5777600,2806000,47111200
2023-09-28,86.45280417377482,107.67537229285134,102.53049554220334,76.39683258303393,91.87037295642138,82.52352378811926,86.90826434674368,107.98083404233363,102.53977966308594,76.46294403076172,92.74541879235102,83.56896043388275,86.20609235709483,107.54173323262675,102.53049554220334,76.3685001348088,91.38110333502415,82.0337659291465,86.88928985595703,107.96173858642578,102.53977966308594,76.46294403076172,92.73600769042969,83.52186584472656,11654600,3224300,2534400,4522600,5253100,60238000
